@context,@type,url,sameAs,contactPoint,alternateName,name,itemListElement,address,image,description,telephone,contactPoint_@type,contactPoint_contactType,contactPoint_email,contactPoint_url,itemListElement_item_name,itemListElement_position,itemListElement_@type,itemListElement_item_@id,address_addressLocality,address_streetAddress,address_addressRegion,address_postalCode,address_@type
https://schema.org,LocalBusiness,,,,,Valley Churches United Missions,,,https://www.foodpantries.org/gallery/24306_valley_churches_united_missions_95005_fax.jpg,"Provides a food pantry.  Serves Santa Cruz County (Ben Lomond, Boulder Creek, Brookdale, Felton, Scotts Valley). Documentation Required: Photo ID and proof of residency Pantry Hours:Tuesday, Wednesday, Thursday 9:00am - 11:45am1st and 3rd Friday of the month 9:00am - 11:00am (seniors only)Saturday 10:00am - 12:00pm (working clients only) USDA Surplus Distribution Hours:Fourth Monday every month 10:00am - 1:00pm",(831) 336-8258,,,,,,,,,Ben Lomond,9400 Hwy 9,CA,95005,PostalAddress
https://schema.org,LocalBusiness,,,,,Benicia Community Action Council,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Food Program     The Benicia CAC provides emergency food to clients,      administers the USDA surplus food program for Benicia and serves      hot meals to seniors.The Benicia Community Action Council is a partnership of concerned citizens, dedicated volunteers and experienced staff members who offer a broad range of support services to the economically disadvantaged Benicians of all ages.    The aim of the Benicia Community Action Council is to provide professional guidance, resources, and referrals to those striving f",(707) 745-0900,,,,,,,,,Benicia,480 Military East,CA,94510,PostalAddress
https://schema.org,LocalBusiness,,,,,Loaves and Fishes of Contra Costa,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"We are a non-profit serving Contra Costa County.  Our mission is to nourish the lives of those who are hungry.  We have a central kitchen in Pittsburg where our meals are prepared, and we serve approximately 600-800 meals per day.  Those meals are then delivered to our five dining rooms in Martinez, Bay Point, Pittsburg, Antioch and Oakley.  Our doors are open between 11am and 12:45pm, Monday through Friday, excluding major holidays.  Anyone is welcome; there is no intake.  In addition, we have a food pantry at each location wher...",(925) 293-4792,,,,,,,,,Martinez,835 Ferry Street,CA,94553,PostalAddress
https://schema.org,LocalBusiness,,,,,Second Baptist Church,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"For more information, please call....",(925) 228-3860,,,,,,,,,Martinez,1020 Las Juntas Street,CA,94553,PostalAddress
https://schema.org,LocalBusiness,,,,,Food Pantry at St. Catherines - St. Vincent de Paul,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"Pantry Hours: Tuesday 3:15pm - 3:45pmWalk-ins accepted; go the door on the right side of the office building. Once a month you can receive a bag of groceries and some of the fresh  product our volunteers pick up from the food bank that morning. For more information, please call. ...",(925) 788-7716,,,,,,,,,Martinez,1125 Ferry Street,CA,94553,PostalAddress
https://schema.org,LocalBusiness,,,,,North Bay Foursquare Church,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"Provides a food pantry.  Serves Solano County (American Canyon, Benicia, Vallejo) Documentation Required: Photo identification. Pantry Hours: Sunday12:30 - 1:00pm...",(707) 554-8232,,,,,,,,,Vallejo,330 Avian Drive,CA,94591,PostalAddress
https://schema.org,LocalBusiness,,,,,Friendship Missionary Baptist Church,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"Provides a food pantry.  Serves: Solano County (Vallejo). Documentation Required: Photo identification Pantry Hours: 4th Saturday 9:30am - 12:30pm Except November and December when the distribution is the 3rd Saturday of the monthFor more information, please call. ...",(707) 648-2005,,,,,,,,,Vallejo,1905 Florida Street,CA,94590,PostalAddress
https://schema.org,LocalBusiness,,,,,Berkeley Food Pantry,,,https://www.foodpantries.org/gallery/36090_berkeley-food-pantry_gkb.jpg,"HoursMonday, Wednesday, and Friday2:00pm - 4:00pmBerkeley Food Pantry distribute monthly bags of emergency groceries to Albany and Berkeley, CA residents in need. We offer food from the USDA Emergency Food Assistance Program, food purchased from the Alameda County Community Food Bank, food donated by local grocery stores and businesses, individuals, and local gleaners. In addition to an assortment of shelf stable food, we are fortunate to be able to offer our visitors a selection of fresh produce, dairy, bread, and f",(510) 525-2280,,,,,,,,,Berkeley,1600 Sacramento Street,CA,94702,PostalAddress
https://schema.org,LocalBusiness,,,,,St. Jerome Catholic Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Food Pantry Hours: Wednesday 10:30am - 11:30am  Will serve once every 2 weeksRequirements: Picture ID required.For more information, please call. ...",(510) 525-0876,,,,,,,,,El Cerrito,308 Carmel Avenue,CA,94530,PostalAddress
https://schema.org,LocalBusiness,,,,,Emeryville Citizens Assistance Program - ECAP,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"Open five days a week.Hours:Monday thru Thursday and Saturday 11:00am - 3:00pmECAP is more than a food pantry. We believe food is the most basic human right. Everyone should have access to food. Everyone, everyday. We want our community to thrive. To grow. To be healthy. It starts with access to food.   After filling this basic need, our clients are able to consider what they want to do differently, what services in the community they can take advantage of, what it will take to make the next big step--whether th...",(510) 499-1263,,,,,,,,,Emeryville,3610 San Pablo Ave,CA,94608,PostalAddress
https://schema.org,LocalBusiness,,,,,West Oakland Food Pantry - Prescott-Joseph Center,,,https://www.foodpantries.org/gallery/no_photo_4.jpg," Hours of Operation: Monday - Friday9:00am - 4:00pmFor more information, please call. ...",(510) 208-5651,,,,,,,,,Oakland,920 Peralta Street,CA,94607,PostalAddress
https://schema.org,LocalBusiness,,,,,CID Project of the East Bay- Oakland,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Provides advocacy and support to CID clients. Services include a Wellness Clinic that offers primary care, food pantry, housing, funds for utilities, access to counseling, crisis intervention, long-term case management and agency referrals. Services are free.  Hours: Monday - Friday 9:30am - 12:30pm; 1:30pm - 5:30 pmFor more information, please call. ...",(510) 663-7979,,,,,,,,,Oakland,1320 Webster Street,CA,94612,PostalAddress
https://schema.org,LocalBusiness,,,,,East Gibson Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"The East Gibson Food Pantry is located at Trinity United Methodist Church. For more information, please call....",812-795-2624,,,,,,,,,Oakland City,210 Harrison St,IN,47660,PostalAddress
https://schema.org,LocalBusiness,,,,,Lake Berryessa Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Provides a food pantry.  Serves Napa County Pantry hours: Thursdays: 12-3pm.In order to receive food, 1 person per household every 30 days must provide 2 forms of ID,&nbsp; one with current address and&nbsp; one with birthdate.You must also fill out an application upon each visit.",(707) 252-4488,,,,,,,,,Berryessa,6008 Steele Canyon Road,CA,94558,PostalAddress
https://schema.org,LocalBusiness,,,,,Bethel Island Baptist Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,Food pantry for Bethel Island Residents only. Hours: Second and Fourth Friday of each month 10:00am - 11:00am ,(925) 684-3700,,,,,,,,,Bethel Island,3725 Gateway Road,CA,94511,PostalAddress
https://schema.org,LocalBusiness,,,,,New Covenant Church Food Pantry Bethel Island,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Pantry Hours: Thursday5:00pm - 6:00pmFor more information, please call.",925-684-2700,,,,,,,,,Bethel Island,6080 Bethel Island Road,CA,94511,PostalAddress
https://schema.org,LocalBusiness,,,,,Big Valley Family Resource Center - Bieber,,,https://www.foodpantries.org/gallery/38171_big_valley_f-Bieber-96009_klk.jpg,"Also known as Big Valley One Stop. Provides resources and referrals, emergency food and diaper distribution, food pantry, Behavioral Health services (counseling, mental health, alcohol &amp; drug, anger management), program application assistance, employment assistance (copy, fax, print, phone, free internet services), community dinners, toy/book/video lending library, AIM (All Inclusive Mentoring) program and more. Hours: Monday - Friday 8:00am - 5:00pm",(530) 294-5700,,,,,,,,,Bieber,125 E Highway 299,CA,96009,PostalAddress
https://schema.org,LocalBusiness,,,,,Big Bear Foursquare Church Food Pantry,,,https://www.foodpantries.org/gallery/35037_ca_92314_big-bear-foursquare-church-food-pantry_qsw.gif,"BBFC distributes food.Hours:Tuesday 12:00pm to 3:00 pmWe are currently feeding over 400 people per week.&nbsp; If you would like to help, please see Pastor.",(909) 585-7455,,,,,,,,,Big Bear City,515 W Big Bear Blvd ,CA,92314,PostalAddress
https://schema.org,LocalBusiness,,,,,Big Bear Believer's Chapel Food Pantry,,,https://www.foodpantries.org/gallery/37700_big-bear-believers-chapel-food-pantry_acu.jpg,"Run by Pastor Eric Hoerger and his wife, Lyn.  The Believer's Chapel Food Pantry is the largest in Big Bear, we are now averaging over 200 families which is roughly 1,000+ people every Thursday.  Sign-ups begin at 9 am. We also have an area with a bunch of free clothing and other items that people may want or need. One of our exciting announcements is that we now offer a way to donate to the food pantry via our online tithes and giving platform  Hours: 11:30am - 3:00pmA light meal is served.  All people",(909) 866-2552,,,,,,,,,Big Bear City,42180 Moonridge Rd.,CA,92314,PostalAddress
https://schema.org,LocalBusiness,,,,,St Joseph's Catholic Church - Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Every Tuesday   Register at the church office. For more information, please call. ",(909) 866-3030,,,,,,,,,Big Bear Lake,42242 N Shore Drive,CA,92314,PostalAddress
https://schema.org,LocalBusiness,,,,,Big Bear Believer's Chapel Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Run by Pastor Eric Hoerger and his wife, Lyn.  The Believer's Chapel Food Pantry is the largest in Big Bear, we are now averaging over 200 families which is roughly 1,000+ people every Thursday.  Sign-ups begin at 9 am. We also have an area with a bunch of free clothing and other items that people may want or need. One of our exciting announcements is that we now offer a way to donate to the food pantry via our online tithes and giving platform  Hours: 11:30am - 3:00pmA light meal is served.  All people...",(909) 866-2552,,,,,,,,,Big Bear City,42180 Moonridge Rd.,CA,92314,PostalAddress
https://schema.org,LocalBusiness,,,,,Big Bear Foursquare Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"BBFC distributes food.Hours:Tuesday 12:00pm to 3:00 pmWe are currently feeding over 400 people per week.&nbsp; If you would like to help, please see Pastor....",(909) 585-7455,,,,,,,,,Big Bear City,515 W Big Bear Blvd ,CA,92314,PostalAddress
https://schema.org,LocalBusiness,,,,,The Blessing Center,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,"Food pantry, clothes, employment resources, English classes, dental clinic, non emergency medical services Food Distribution:  Tuesday, Wednesday, Saturday 9:00am - 11:00amFor more information, please call.  ...",(909) 793-5677,,,,,,,,,Redlands,1157 Judson Street,CA,92374,PostalAddress
https://schema.org,LocalBusiness,,,,,Salvation Army Redlands,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Serves: The Salvation Army in Redlands, CA has the following food opportunities available for Residents of Loma Linda, Redlands, Mentone, Yucaipa, and Calimesa, California:FreshHELP - a food box program targeted to low-income families who need temporary food assistance - program length is 3 months, but clients my re-certify based on need. Clients receive 1-3 food boxes of fresh produce and perishables, including milk and eggs each week, based on availabilityEmergency Food box - Available once every 3 months, 1-3 boxes bas...",(909) 792-8818,,,,,,,,,Redlands,838 Alta Street,CA,92374,PostalAddress
https://schema.org,LocalBusiness,,,,,Our Blessed Saint Kateri Tekakwitha,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"Hours:Wednesdays 9:00 AM to 10:30 AM.Bring Any California I.D.Eligibility:Low Income families and individuals..  Recipients can return once a month for assistance. Also, provide Diapers and baby  food when available....",(951) 849-2434,,,,,,,,,Banning,157 W Nicolet St,CA,92220,PostalAddress
https://schema.org,LocalBusiness,,,,,Biola Community Center,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,Hours: 2nd Thursday of the month8am - 2pm Requirements:Picture ID required,(559) 843-2657,,,,,,,,,Biola,4925 N 7th St,CA,93606,PostalAddress
https://schema.org,LocalBusiness,,,,,Southlands Church,,,https://www.foodpantries.org/gallery/24229_southlands_church_92821_dst.jpg,"Provides a food pantry.  On the last Saturdays of even months, we gather together at Southlands to distribute food to needy families. Come help unpack and organize food for distribution as well as engage and pray with the families. (Spanish speakers especially welcome.)Pantry hours: Last Saturday of every other month - April, June, August, October, December, February",714-982-5055,,,,,,,,,Brea,2950 E Imperial Hwy,CA,92821,PostalAddress
https://schema.org,LocalBusiness,,,,,Bread of Angels - St Angela Merici Catholic Church,,,https://www.foodpantries.org/gallery/24106_hospitality_saturday_92821_vwe.jpg,"Provides a food pantry.  Pantry Hours: Saturday 8:30am - Breakfast10:30am - Hot MealFor more information, please call. ",(714) 529-1821,,,,,,,,,Brea,585 S. Walnut Ave,CA,92821,PostalAddress
https://schema.org,LocalBusiness,,,,,Christ Lutheran Church,,,https://www.foodpantries.org/gallery/24019_christ_lutheran_church_92821_dbc.jpg,"Provides a food pantry.  Pantry Hours: 2nd Tuesday of every other month 9:00am - 10:00amFor more information, please call. ",(714) 529-2984,,,,,,,,,Brea,820 W. Imperial Hwy.,CA,92821,PostalAddress
https://schema.org,LocalBusiness,,,,,Active Christians Today - St Angela Merici,,,https://www.foodpantries.org/gallery/23969_active_christians_today_92821_tgg.png,"Provides a food pantry.  Brea only. Pantry Hours: Monday, Wednesday, Friday 9:00am - 2:00pm&nbsp;Emergency Food 1st Thursday of every month",714-529-1821,,,,,,,,,Brea,585 S. Walnut Ave,CA,92821,PostalAddress
https://schema.org,LocalBusiness,,,,,Vineyard Christian Fellowship,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"Provides a food pantry.  Pantry Hours: Thursday6:30pm - 8:00pmFor more information, please call....",(562) 697-4600,,,,,,,,,La Habra,615 South Palm Ave.,CA,90631,PostalAddress
https://schema.org,LocalBusiness,,,,,Rose Drive Friends Church,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"The Food Pantry Hours:Wednesday 4:00pm -5:30 pmSaturday 9:00am -11:00am  Provides: Pre-bagged non-perishable food items and a chance to speak/pray with a pastor. For more information, please call. ...",(714) 528-6496,,,,,,,,,Yorba Linda,4221 Rose Dr.,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Yorba Linda Vineyard,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,Provides a food pantry.  Pantry Hours: Wednesday 5:00pm - 7:00pmFriday 9:00 - 11:00am Sunday 11:30am - 12:30pm...,(714) 749-7425,,,,,,,,,Yorba Linda,16800 E. Imperial Hwy,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Committed Relief,,,https://www.foodpantries.org/gallery/no_photo_2.jpg,Provides a food pantry.  Pantry Hours: Sunday 10:30am- 11:00am (Sign-up)Pick-up for food boxes is after 2nd service has concluded...,(714) 446-6222,,,,,,,,,La Habra,1370 S Euclid St,CA,90631,PostalAddress
https://schema.org,LocalBusiness,,,,,Calvary Chapel Fullerton,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Provides a food pantry. We hand out free bags of groceries to the community from the church parking lot.Mobile Pantry Hours: 3rd Saturday of the month*Around 10:30am*There are some months when the date changes.For more information, please call. ...",(714) 879-3314,,,,,,,,,Fullerton,2311 E Chapman Ave.,CA,92831,PostalAddress
